5.972	6.287	3.242	6.951	5.117	8.020	8.076	5.967	6.084	6.861	7.696	7.061	4.994	6.414	8.308	8.000	8.151	6.469	7.297	5.208	2.751	4.106	8.066	9.181	4.966	4.509	4.729	8.091	5.713	5.991	3.170	5.706	5.020	4.291	4.287	6.909	4.954	4.858	4.058	2.513	1.558	1.600	0.672	0.000	1.632	1.141	0.744	0.373	0.000	3.900	2.020	2.859	2.628	0.000	1.123	0.000	0.518	0.000	0.000	0.000	1.098	2.102	2.227	1.594	0.506	2.043	0.000	1.094	0.000	3.104	3.026	0.000	2.935	2.398	3.019	0.000	0.000	0.292	0.052	0.000	4.670	0.309	2.223	0.000	0.000	0.000	0.000	0.163	0.683	1.694	4.707	1.016	0.035	4.816	0.861	0.000	2.840	2.508	0.000	0.698	0.741	0.728	1.764	0.840	1.069	2.530	0.000	0.000	3.966	2.160	6.083	2.871	2.368	0.673	1.249	1.261	3.676	2.614	0.000	3.159
4.872	4.824	4.561	4.231	4.375	5.352	6.011	5.365	5.917	7.974	6.901	8.068	6.556	7.840	7.421	8.151	8.000	9.799	8.340	6.637	7.233	8.766	6.956	5.988	7.934	6.280	4.254	7.505	2.117	4.384	5.040	4.787	3.750	5.840	2.653	3.343	5.384	5.381	4.082	5.328	0.000	1.799	2.386	3.394	1.256	0.243	0.354	0.708	3.547	0.000	0.617	3.772	1.660	0.497	2.946	2.410	1.736	4.176	3.102	0.025	2.651	1.024	0.769	0.557	1.367	4.084	2.105	3.202	4.439	0.891	4.090	0.139	1.365	0.000	0.000	0.693	3.375	4.680	0.000	2.250	0.000	0.115	0.000	0.689	1.524	0.531	0.000	1.587	0.000	5.445	0.256	0.786	0.762	0.000	0.580	1.112	2.499	1.940	0.850	0.771	0.000	0.384	0.350	1.671	2.872	0.000	0.000	0.000	2.052	0.941	3.475	0.000	1.764	0.000	0.000	2.464	0.000	0.732	0.000	0.000
3.731	5.529	6.690	5.391	4.422	4.583	3.144	6.461	6.196	5.950	6.443	5.671	5.272	6.262	6.269	6.469	9.799	8.000	7.386	8.198	8.084	5.402	7.381	4.984	4.968	5.189	7.645	5.338	6.782	7.326	5.106	6.975	5.200	4.978	4.190	4.564	3.242	4.429	2.880	3.491	2.708	2.889	2.557	0.000	0.000	1.456	1.001	0.000	3.328	0.000	2.708	2.568	1.146	0.000	0.000	3.267	1.496	0.707	1.276	0.000	2.851	1.723	0.860	3.878	0.000	0.000	1.367	0.281	2.305	1.654	1.222	1.506	1.347	2.938	2.759	0.000	0.387	2.033	1.979	0.000	1.477	1.353	2.049	0.000	0.000	1.546	0.974	1.942	0.000	0.458	0.000	2.256	2.549	0.000	0.452	0.831	4.962	2.221	1.507	2.623	1.485	1.022	3.099	1.511	3.664	0.684	0.000	0.000	1.135	2.470	1.009	0.483	0.762	2.156	2.623	0.000	0.735	0.223	0.119	2.507
6.617	5.114	4.850	3.284	4.505	5.654	5.441	5.706	7.206	3.726	4.711	5.111	6.038	5.970	6.445	7.297	8.340	7.386	8.000	8.122	7.079	8.088	8.039	6.517	6.696	5.460	6.407	6.449	7.109	6.402	7.641	6.646	6.319	6.525	4.779	6.763	5.280	3.681	3.617	3.896	2.212	2.816	4.932	0.369	2.034	3.265	0.700	1.447	0.000	2.209	2.375	1.390	1.524	4.113	0.149	0.218	0.000	1.973	0.000	3.852	0.000	0.000	0.000	2.919	2.157	0.669	3.163	0.759	0.000	1.061	2.700	0.000	1.996	0.000	0.806	0.651	3.420	3.859	0.000	1.638	0.000	0.034	0.000	0.000	0.584	2.808	1.484	0.201	0.000	1.290	0.000	1.426	0.811	0.000	2.994	0.428	2.321	3.864	1.000	1.163	1.489	0.000	0.000	3.545	0.416	0.000	1.892	3.010	2.624	0.850	0.000	2.700	1.642	0.000	0.676	1.842	1.749	2.371	3.766	0.729
4.452	3.905	0.943	8.006	4.368	4.924	5.781	3.167	6.185	7.674	5.287	5.071	7.124	5.004	7.827	5.208	6.637	8.198	8.122	8.000	6.465	7.941	6.055	6.471	6.901	4.315	7.621	7.388	9.785	10.227	6.629	4.027	5.346	8.960	6.156	5.660	6.810	4.609	5.474	3.367	2.879	4.772	1.106	0.818	0.172	2.523	3.501	0.000	1.132	0.000	2.210	0.717	2.940	3.957	0.139	0.195	0.674	1.846	1.611	0.596	0.023	0.000	5.122	1.236	0.777	0.000	2.465	1.885	1.939	0.000	0.000	1.648	1.725	3.989	0.000	0.440	0.802	0.000	0.997	3.269	3.173	0.000	1.504	0.000	0.163	2.704	1.011	0.548	3.379	3.011	0.783	0.000	1.267	0.000	1.374	0.257	2.272	0.000	2.118	0.000	3.415	0.000	0.000	0.350	0.000	0.000	2.683	1.361	2.357	1.060	0.000	1.763	3.020	3.189	1.330	0.931	1.427	1.238	1.972	4.279
6.788	6.441	5.687	6.287	6.196	5.771	4.482	6.531	4.729	5.754	6.182	4.514	4.959	5.123	6.093	2.751	7.233	8.084	7.079	6.465	8.000	4.052	5.817	5.113	6.901	5.097	5.497	5.332	5.978	5.635	5.846	5.884	5.872	6.416	4.667	6.383	2.384	3.965	4.095	5.815	4.916	0.940	0.980	3.385	1.721	2.870	1.576	4.262	2.469	2.034	3.076	1.185	1.038	1.415	1.856	2.152	2.070	1.597	0.859	0.000	2.512	2.308	0.000	0.000	0.937	0.000	0.000	2.201	1.057	1.234	2.105	0.400	2.804	0.664	1.972	0.191	1.414	0.233	0.000	2.401	0.000	1.494	0.000	0.000	0.048	0.479	1.127	0.455	0.000	2.932	0.000	0.610	1.375	4.439	1.786	4.880	1.101	3.270	1.398	0.000	0.924	0.000	4.609	2.309	0.866	0.000	0.857	0.000	2.352	0.100	0.000	3.608	2.083	0.000	1.122	2.659	0.221	0.000	0.000	2.080
4.216	3.997	3.289	1.905	4.630	4.592	6.171	4.178	6.246	8.241	7.463	6.207	4.270	6.410	5.713	4.106	8.766	5.402	8.088	7.941	4.052	8.000	8.606	5.250	4.828	7.539	6.078	6.192	5.573	5.832	6.123	3.585	7.808	6.057	7.290	3.478	3.458	3.960	3.650	3.767	2.971	4.466	4.715	3.325	3.105	0.418	1.924	2.918	1.296	0.599	4.753	1.299	1.031	2.758	1.975	0.000	4.661	0.246	2.486	1.234	3.598	2.763	4.279	0.064	1.331	0.000	1.073	0.000	1.197	3.166	0.000	5.413	4.644	1.949	0.000	3.050	2.175	2.408	1.981	0.828	0.586	2.373	0.000	0.000	1.807	1.615	4.171	0.000	0.617	1.260	2.750	1.154	0.694	0.225	0.000	5.636	1.876	0.550	0.000	0.000	1.459	0.721	0.533	0.000	0.000	0.546	0.000	1.648	4.613	0.000	3.360	0.000	0.000	2.511	2.039	2.444	1.555	1.471	0.000	0.097
3.839	6.280	4.295	6.400	7.219	1.835	5.099	5.606	5.225	5.463	5.995	5.483	4.686	8.207	6.415	8.066	6.956	7.381	8.039	6.055	5.817	8.606	8.000	8.905	8.002	7.967	7.754	8.170	3.946	5.394	6.008	6.148	7.426	5.959	4.042	5.680	3.863	6.950	5.988	2.106	2.084	0.910	2.221	1.049	0.586	3.618	3.819	2.213	3.024	0.278	3.832	2.612	1.924	2.511	2.917	4.894	3.234	0.711	0.375	0.000	0.721	3.247	0.000	1.759	0.849	2.185	0.396	4.008	0.000	1.741	1.348	0.170	1.838	0.531	0.797	0.000	2.308	0.000	0.255	1.787	0.000	0.000	0.120	0.431	1.846	0.220	0.000	1.245	3.421	1.943	1.412	0.540	0.483	0.000	1.390	0.971	0.000	0.000	1.110	2.388	2.176	0.000	0.000	0.000	0.438	2.572	0.000	0.000	0.345	1.404	1.346	0.000	0.000	0.000	1.664	0.000	0.000	3.508	1.940	0.000
3.617	3.577	4.994	4.146	3.919	3.967	4.067	4.135	1.041	5.810	5.681	5.778	5.842	5.616	4.584	9.181	5.988	4.984	6.517	6.471	5.113	5.250	8.905	8.000	6.624	7.614	5.392	4.572	8.455	6.518	6.403	7.199	7.845	5.125	5.755	3.102	6.841	4.124	2.776	3.708	2.419	4.404	3.383	0.000	1.776	1.451	0.966	0.000	0.000	3.898	3.056	1.242	3.393	3.516	2.850	2.130	3.751	1.390	1.873	3.172	0.663	0.000	0.000	1.108	3.146	0.000	2.702	0.000	0.763	0.811	3.825	4.794	3.468	2.170	2.098	0.763	1.076	3.305	2.145	0.000	3.772	1.589	0.252	0.750	0.024	0.623	1.014	2.819	1.380	1.772	1.364	0.000	0.873	0.000	0.175	2.313	0.000	0.651	0.000	2.754	0.000	1.875	0.000	0.000	1.435	3.519	2.145	1.834	2.546	1.275	0.000	0.593	0.000	4.021	0.000	0.000	0.833	2.466	1.984	1.972
2.090	3.687	5.459	2.052	5.959	4.708	5.329	5.526	6.535	3.392	5.184	7.461	2.905	7.833	4.312	4.966	7.934	4.968	6.696	6.901	6.901	4.828	8.002	6.624	8.000	10.901	8.281	6.368	6.532	10.473	5.802	5.575	4.695	6.487	4.596	5.636	3.297	4.617	5.675	4.038	1.231	2.063	0.000	3.452	0.000	0.700	2.159	1.815	0.000	1.671	2.045	0.743	0.932	0.939	0.000	1.657	0.000	0.873	0.646	2.872	3.569	0.000	4.406	2.177	2.808	0.000	0.000	2.435	0.000	2.244	1.442	0.000	2.856	3.313	1.417	0.719	0.782	2.491	1.648	1.429	2.678	0.808	0.000	2.230	1.827	0.525	0.852	3.130	0.000	0.000	2.370	2.191	1.645	1.930	1.287	0.000	3.332	1.464	3.285	0.000	2.057	2.977	1.408	2.299	0.000	3.105	4.376	0.800	0.119	2.402	6.048	0.534	0.509	4.927	0.934	1.380	0.830	0.441	1.419	3.261
1.803	2.919	5.393	4.677	3.275	1.877	4.557	4.734	2.216	2.612	5.553	5.709	4.343	8.567	3.116	4.509	6.280	5.189	5.460	4.315	5.097	7.539	7.967	7.614	10.901	8.000	5.612	10.774	6.240	8.095	6.476	3.828	3.807	5.458	5.574	5.875	5.686	6.047	5.090	1.751	3.483	5.783	3.782	2.566	2.825	0.673	0.000	2.652	3.050	2.586	0.572	0.000	1.895	1.915	0.809	0.207	3.420	4.057	2.144	3.447	1.267	0.799	0.000	0.903	0.315	0.935	2.458	0.155	0.541	1.510	0.800	0.000	0.000	0.666	1.609	1.748	0.000	2.233	1.951	1.628	4.187	0.000	0.811	3.583	1.417	0.744	1.275	0.000	1.127	3.351	1.446	1.809	0.000	1.484	1.290	0.000	1.492	2.214	2.743	0.205	1.784	0.267	0.289	3.125	0.000	0.187	0.000	0.000	4.135	0.000	2.377	3.799	0.000	2.901	2.192	0.986	0.881	0.000	2.563	0.213
2.771	0.935	5.092	3.910	3.812	5.863	5.011	6.530	4.120	4.615	2.314	4.307	3.867	6.252	3.141	4.729	4.254	7.645	6.407	7.621	5.497	6.078	7.754	5.392	8.281	5.612	8.000	7.743	8.723	7.018	4.389	5.633	4.464	4.846	6.620	4.357	3.744	3.695	5.121	4.326	4.931	2.615	2.778	0.339	2.011	1.495	2.120	4.970	4.419	1.146	1.883	0.526	0.000	1.335	3.409	1.134	2.074	3.627	3.648	2.332	0.996	0.000	2.127	1.672	1.564	0.180	1.521	1.374	2.722	2.754	2.950	0.802	0.350	1.197	3.411	2.850	0.798	2.294	1.196	0.000	2.136	0.000	2.001	0.528	0.000	0.000	0.000	2.236	3.794	0.000	0.000	0.000	5.305	2.951	0.147	0.000	1.059	1.161	2.191	0.000	3.332	2.490	3.698	1.974	1.271	0.000	0.845	3.620	1.011	2.172	0.999	2.319	0.424	0.000	1.770	2.148	0.426	0.000	0.000	6.087
5.050	5.803	4.400	4.249	3.417	7.918	3.287	2.883	4.649	7.050	3.019	6.908	8.636	3.173	2.417	8.091	7.505	5.338	6.449	7.388	5.332	6.192	8.170	4.572	6.368	10.774	7.743	8.000	7.412	6.074	4.322	7.386	5.841	7.228	4.779	6.388	6.102	5.894	6.538	4.412	4.650	2.610	1.336	1.853	2.192	4.703	3.482	4.445	1.922	2.077	1.733	1.273	3.365	0.000	0.429	0.898	3.051	0.000	0.000	1.736	2.752	2.464	0.000	0.000	3.838	0.000	1.364	0.000	2.551	0.000	0.070	3.899	0.343	3.747	2.354	1.303	3.865	1.658	3.861	1.129	0.587	0.000	0.000	0.961	1.283	0.966	4.515	1.599	0.000	0.621	2.718	0.735	0.000	1.363	0.916	0.846	2.303	1.780	0.226	1.022	0.655	2.868	1.249	3.639	3.654	0.000	1.407	2.144	1.651	0.000	0.420	0.437	2.161	0.000	0.000	0.000	2.536	0.000	0.000	3.535
3.163	5.534	2.008	5.242	5.449	5.729	4.450	6.875	5.185	2.680	2.019	3.773	7.950	6.224	5.588	5.713	2.117	6.782	7.109	9.785	5.978	5.573	3.946	8.455	6.532	6.240	8.723	7.412	8.000	9.854	8.969	7.364	3.588	5.114	7.649	7.943	6.283	7.796	5.437	5.209	4.677	3.717	2.599	1.611	0.183	4.067	2.590	3.049	1.329	1.551	0.865	5.029	1.547	0.256	1.825	2.324	3.349	0.000	0.773	2.307	1.608	1.666	0.307	2.403	1.768	2.253	0.000	4.159	0.580	2.715	1.181	0.424	0.000	0.000	1.407	0.869	4.463	0.472	0.000	2.907	1.288	1.898	0.000	0.000	0.000	0.371	1.197	1.293	0.000	0.000	0.000	0.999	1.241	1.807	0.000	1.986	2.457	0.000	0.000	1.927	3.307	2.460	1.062	0.000	0.000	0.000	0.000	0.000	2.091	2.353	3.556	3.783	2.591	3.254	1.246	2.676	0.785	1.946	0.000	1.023
2.263	3.251	2.747	2.532	4.323	5.193	3.735	5.883	2.560	6.661	2.424	4.957	4.650	5.423	5.674	5.991	4.384	7.326	6.402	10.227	5.635	5.832	5.394	6.518	10.473	8.095	7.018	6.074	9.854	8.000	9.764	5.500	7.844	5.360	6.470	6.161	7.317	5.394	5.143	5.712	6.088	3.999	2.349	1.358	0.525	3.815	1.511	4.747	0.000	3.085	1.930	3.146	5.069	2.834	0.261	1.640	0.000	4.010	0.114	0.233	1.566	4.419	0.778	0.200	2.894	3.339	0.619	2.054	3.059	4.271	0.000	3.601	2.019	4.728	1.072	3.718	2.682	1.336	1.491	0.000	3.796	1.605	3.102	3.372	0.883	3.405	3.019	1.512	0.000	1.994	0.957	0.000	3.079	0.000	0.279	2.867	3.398	1.545	2.852	5.192	1.840	0.000	1.034	0.743	1.443	0.000	1.278	0.000	1.387	1.369	2.397	1.499	0.000	1.794	1.321	0.776	0.000	0.371	0.000	1.555
5.237	4.150	6.140	4.148	2.967	3.894	4.226	3.196	3.297	5.105	4.317	2.088	5.880	4.886	4.890	3.170	5.040	5.106	7.641	6.629	5.846	6.123	6.008	6.403	5.802	6.476	4.389	4.322	8.969	9.764	8.000	7.898	6.718	7.220	6.885	7.135	6.938	6.989	7.352	6.519	4.128	3.290	2.129	3.331	2.796	3.635	3.769	1.463	0.000	3.384	4.297	4.395	1.597	3.978	1.374	1.434	2.310	2.744	3.311	1.883	2.191	2.241	3.079	1.548	4.373	2.725	2.288	1.578	2.235	2.337	0.088	0.614	0.000	3.713	3.727	2.409	0.934	0.000	1.075	1.551	1.360	1.401	3.715	3.618	3.470	3.022	2.763	3.374	1.004	3.250	0.000	2.042	0.000	0.000	0.000	3.594	0.000	3.352	0.000	3.957	0.061	4.010	0.354	1.135	2.624	0.000	0.000	3.703	2.153	1.558	0.000	1.695	0.427	0.000	2.913	1.697	0.570	2.176	1.214	0.000
1.678	2.168	1.551	3.684	5.002	4.906	1.538	4.737	4.959	2.072	2.921	4.886	1.817	4.461	3.902	5.706	4.787	6.975	6.646	4.027	5.884	3.585	6.148	7.199	5.575	3.828	5.633	7.386	7.364	5.500	7.898	8.000	8.215	7.279	6.649	4.449	6.533	6.676	5.401	9.047	4.105	3.666	4.022	1.469	4.648	2.986	4.724	2.273	0.433	3.200	0.000	2.513	0.763	2.518	3.517	0.324	2.638	0.918	0.329	4.299	1.374	1.012	3.380	1.546	0.799	0.277	3.297	1.614	0.000	2.794	0.000	0.000	0.252	0.600	0.917	3.561	3.795	0.947	0.000	1.356	0.000	1.338	1.163	0.000	1.500	1.843	1.433	2.070	0.000	1.095	2.616	1.323	2.001	0.000	0.579	1.482	3.224	1.544	0.000	3.682	1.654	2.371	2.557	0.000	0.000	0.000	3.098	3.613	2.350	0.684	1.990	1.364	0.000	1.965	0.411	0.000	0.638	2.412	2.350	0.000
2.624	3.116	7.049	4.962	1.524	3.982	3.357	5.494	6.860	3.329	2.944	3.457	4.940	4.479	4.328	5.020	3.750	5.200	6.319	5.346	5.872	7.808	7.426	7.845	4.695	3.807	4.464	5.841	3.588	7.844	6.718	8.215	8.000	6.417	9.819	7.233	5.413	8.164	6.829	4.950	4.526	5.009	3.591	3.765	4.021	3.043	2.785	2.689	1.068	6.552	2.929	3.413	2.102	3.268	1.976	0.518	0.585	0.583	0.746	0.000	3.781	4.788	4.812	0.192	1.133	4.202	0.596	1.599	0.838	1.230	3.154	5.446	1.586	1.569	0.111	0.000	0.000	1.963	0.000	0.297	1.853	1.917	0.000	2.029	2.921	2.911	0.000	2.211	1.845	0.000	0.989	0.171	1.696	2.083	1.850	0.000	0.293	1.375	0.428	2.758	3.002	2.522	0.917	1.013	1.635	3.589	2.321	0.339	0.722	4.700	0.000	3.883	2.141	0.000	0.000	2.635	0.107	2.284	1.142	2.607
