6.788	6.441	5.687	6.287	6.196	5.771	4.482	6.531	4.729	5.754	6.182	4.514	4.959	5.123	6.093	2.751	7.233	8.084	7.079	6.465	8.000	4.052	5.817	5.113	6.901	5.097	5.497	5.332	5.978	5.635	5.846	5.884	5.872	6.416	4.667	6.383	2.384	3.965	4.095	5.815	6.916	2.940	2.980	5.385	3.721	4.870	3.576	6.262	4.469	4.034	5.076	3.185	3.038	3.415	3.856	4.152	4.070	3.597	2.859	1.031	4.512	4.308	1.116	1.388	2.937	1.901	0.736	4.201	3.057	3.234	4.105	2.400	4.804	2.664	3.972	2.191	3.414	2.233	1.241	4.401	0.000	1.494	0.000	0.000	0.048	0.479	1.127	0.455	0.000	2.932	0.000	0.610	1.375	4.439	1.786	4.880	1.101	3.270	1.398	0.000	0.924	0.000	4.609	2.309	0.866	0.000	0.857	0.000	2.352	0.100	0.000	3.608	2.083	0.000	1.122	2.659	0.221	0.000	0.000	2.080
4.216	3.997	3.289	1.905	4.630	4.592	6.171	4.178	6.246	8.241	7.463	6.207	4.270	6.410	5.713	4.106	8.766	5.402	8.088	7.941	4.052	8.000	8.606	5.250	4.828	7.539	6.078	6.192	5.573	5.832	6.123	3.585	7.808	6.057	7.290	3.478	3.458	3.960	3.650	3.767	4.971	6.466	6.715	5.325	5.105	2.418	3.924	4.918	3.296	2.599	6.753	3.299	3.031	4.758	3.975	0.558	6.661	2.246	4.486	3.234	5.598	4.763	6.279	2.064	3.331	1.738	3.073	1.991	3.197	5.166	1.423	7.413	6.644	3.949	1.578	5.050	4.175	4.408	3.981	2.828	0.586	2.373	0.000	0.000	1.807	1.615	4.171	0.000	0.617	1.260	2.750	1.154	0.694	0.225	0.000	5.636	1.876	0.550	0.000	0.000	1.459	0.721	0.533	0.000	0.000	0.546	0.000	1.648	4.613	0.000	3.360	0.000	0.000	2.511	2.039	2.444	1.555	1.471	0.000	0.097
3.839	6.280	4.295	6.400	7.219	1.835	5.099	5.606	5.225	5.463	5.995	5.483	4.686	8.207	6.415	8.066	6.956	7.381	8.039	6.055	5.817	8.606	8.000	8.905	8.002	7.967	7.754	8.170	3.946	5.394	6.008	6.148	7.426	5.959	4.042	5.680	3.863	6.950	5.988	2.106	4.084	2.910	4.221	3.049	2.586	5.618	5.819	4.213	5.024	2.278	5.832	4.612	3.924	4.511	4.917	6.894	5.234	2.711	2.375	1.911	2.721	5.247	0.251	3.759	2.849	4.185	2.396	6.008	0.000	3.741	3.348	2.170	3.838	2.531	2.797	0.940	4.308	1.865	2.255	3.787	0.000	0.000	0.120	0.431	1.846	0.220	0.000	1.245	3.421	1.943	1.412	0.540	0.483	0.000	1.390	0.971	0.000	0.000	1.110	2.388	2.176	0.000	0.000	0.000	0.438	2.572	0.000	0.000	0.345	1.404	1.346	0.000	0.000	0.000	1.664	0.000	0.000	3.508	1.940	0.000
3.617	3.577	4.994	4.146	3.919	3.967	4.067	4.135	1.041	5.810	5.681	5.778	5.842	5.616	4.584	9.181	5.988	4.984	6.517	6.471	5.113	5.250	8.905	8.000	6.624	7.614	5.392	4.572	8.455	6.518	6.403	7.199	7.845	5.125	5.755	3.102	6.841	4.124	2.776	3.708	4.419	6.404	5.383	1.919	3.776	3.451	2.966	0.468	0.565	5.898	5.056	3.242	5.393	5.516	4.850	4.130	5.751	3.390	3.873	5.172	2.663	1.277	1.559	3.108	5.146	0.000	4.702	1.241	2.763	2.811	5.825	6.794	5.468	4.170	4.098	2.763	3.076	5.305	4.145	0.844	3.772	1.589	0.252	0.750	0.024	0.623	1.014	2.819	1.380	1.772	1.364	0.000	0.873	0.000	0.175	2.313	0.000	0.651	0.000	2.754	0.000	1.875	0.000	0.000	1.435	3.519	2.145	1.834	2.546	1.275	0.000	0.593	0.000	4.021	0.000	0.000	0.833	2.466	1.984	1.972
2.090	3.687	5.459	2.052	5.959	4.708	5.329	5.526	6.535	3.392	5.184	7.461	2.905	7.833	4.312	4.966	7.934	4.968	6.696	6.901	6.901	4.828	8.002	6.624	8.000	10.901	8.281	6.368	6.532	10.473	5.802	5.575	4.695	6.487	4.596	5.636	3.297	4.617	5.675	4.038	3.231	4.063	1.357	5.452	0.018	2.700	4.159	3.815	0.532	3.671	4.045	2.743	2.932	2.939	1.772	3.657	0.653	2.873	2.646	4.872	5.569	1.288	6.406	4.177	4.808	0.540	0.000	4.435	0.000	4.244	3.442	0.295	4.856	5.313	3.417	2.719	2.782	4.491	3.648	3.429	2.678	0.808	0.000	2.230	1.827	0.525	0.852	3.130	0.000	0.000	2.370	2.191	1.645	1.930	1.287	0.000	3.332	1.464	3.285	0.000	2.057	2.977	1.408	2.299	0.000	3.105	4.376	0.800	0.119	2.402	6.048	0.534	0.509	4.927	0.934	1.380	0.830	0.441	1.419	3.261
1.803	2.919	5.393	4.677	3.275	1.877	4.557	4.734	2.216	2.612	5.553	5.709	4.343	8.567	3.116	4.509	6.280	5.189	5.460	4.315	5.097	7.539	7.967	7.614	10.901	8.000	5.612	10.774	6.240	8.095	6.476	3.828	3.807	5.458	5.574	5.875	5.686	6.047	5.090	1.751	5.483	7.783	5.782	4.566	4.825	2.673	0.969	4.652	5.050	4.586	2.572	0.927	3.895	3.915	2.809	2.207	5.420	6.057	4.144	5.447	3.267	2.799	0.000	2.903	2.315	2.935	4.458	2.155	2.541	3.510	2.800	1.278	1.183	2.666	3.609	3.748	1.372	4.233	3.951	3.628	4.187	0.000	0.811	3.583	1.417	0.744	1.275	0.000	1.127	3.351	1.446	1.809	0.000	1.484	1.290	0.000	1.492	2.214	2.743	0.205	1.784	0.267	0.289	3.125	0.000	0.187	0.000	0.000	4.135	0.000	2.377	3.799	0.000	2.901	2.192	0.986	0.881	0.000	2.563	0.213
2.771	0.935	5.092	3.910	3.812	5.863	5.011	6.530	4.120	4.615	2.314	4.307	3.867	6.252	3.141	4.729	4.254	7.645	6.407	7.621	5.497	6.078	7.754	5.392	8.281	5.612	8.000	7.743	8.723	7.018	4.389	5.633	4.464	4.846	6.620	4.357	3.744	3.695	5.121	4.326	6.931	4.615	4.778	2.339	4.011	3.495	4.120	6.970	6.419	3.146	3.883	2.526	0.353	3.335	5.409	3.134	4.074	5.627	5.648	4.332	2.996	1.113	4.127	3.672	3.564	2.180	3.521	3.374	4.722	4.754	4.950	2.802	2.350	3.197	5.411	4.850	2.798	4.294	3.196	1.215	2.136	0.000	2.001	0.528	0.000	0.000	0.000	2.236	3.794	0.000	0.000	0.000	5.305	2.951	0.147	0.000	1.059	1.161	2.191	0.000	3.332	2.490	3.698	1.974	1.271	0.000	0.845	3.620	1.011	2.172	0.999	2.319	0.424	0.000	1.770	2.148	0.426	0.000	0.000	6.087
5.050	5.803	4.400	4.249	3.417	7.918	3.287	2.883	4.649	7.050	3.019	6.908	8.636	3.173	2.417	8.091	7.505	5.338	6.449	7.388	5.332	6.192	8.170	4.572	6.368	10.774	7.743	8.000	7.412	6.074	4.322	7.386	5.841	7.228	4.779	6.388	6.102	5.894	6.538	4.412	6.650	4.610	3.336	3.853	4.192	6.703	5.482	6.445	3.922	4.077	3.733	3.273	5.365	1.409	2.429	2.898	5.051	0.829	1.027	3.736	4.752	4.464	1.816	0.473	5.838	1.790	3.364	0.957	4.551	1.216	2.070	5.899	2.343	5.747	4.354	3.303	5.865	3.658	5.861	3.129	0.587	0.000	0.000	0.961	1.283	0.966	4.515	1.599	0.000	0.621	2.718	0.735	0.000	1.363	0.916	0.846	2.303	1.780	0.226	1.022	0.655	2.868	1.249	3.639	3.654	0.000	1.407	2.144	1.651	0.000	0.420	0.437	2.161	0.000	0.000	0.000	2.536	0.000	0.000	3.535
3.163	5.534	2.008	5.242	5.449	5.729	4.450	6.875	5.185	2.680	2.019	3.773	7.950	6.224	5.588	5.713	2.117	6.782	7.109	9.785	5.978	5.573	3.946	8.455	6.532	6.240	8.723	7.412	8.000	9.854	8.969	7.364	3.588	5.114	7.649	7.943	6.283	7.796	5.437	5.209	6.677	5.717	4.599	3.611	2.183	6.067	4.590	5.049	3.329	3.551	2.865	7.029	3.547	2.256	3.825	4.324	5.349	0.378	2.773	4.307	3.608	3.666	2.307	4.403	3.768	4.253	1.747	6.159	2.580	4.715	3.181	2.424	1.474	1.284	3.407	2.869	6.463	2.472	1.872	4.907	1.288	1.898	0.000	0.000	0.000	0.371	1.197	1.293	0.000	0.000	0.000	0.999	1.241	1.807	0.000	1.986	2.457	0.000	0.000	1.927	3.307	2.460	1.062	0.000	0.000	0.000	0.000	0.000	2.091	2.353	3.556	3.783	2.591	3.254	1.246	2.676	0.785	1.946	0.000	1.023
2.263	3.251	2.747	2.532	4.323	5.193	3.735	5.883	2.560	6.661	2.424	4.957	4.650	5.423	5.674	5.991	4.384	7.326	6.402	10.227	5.635	5.832	5.394	6.518	10.473	8.095	7.018	6.074	9.854	8.000	9.764	5.500	7.844	5.360	6.470	6.161	7.317	5.394	5.143	5.712	8.088	5.999	4.349	3.358	2.525	5.815	3.511	6.747	0.000	5.085	3.930	5.146	7.069	4.834	2.261	3.640	1.670	6.010	2.114	2.233	3.566	6.419	2.778	2.200	4.894	5.339	2.619	4.054	5.059	6.271	0.000	5.601	4.019	6.728	3.072	5.718	4.682	3.336	3.491	1.155	3.796	1.605	3.102	3.372	0.883	3.405	3.019	1.512	0.000	1.994	0.957	0.000	3.079	0.000	0.279	2.867	3.398	1.545	2.852	5.192	1.840	0.000	1.034	0.743	1.443	0.000	1.278	0.000	1.387	1.369	2.397	1.499	0.000	1.794	1.321	0.776	0.000	0.371	0.000	1.555
5.237	4.150	6.140	4.148	2.967	3.894	4.226	3.196	3.297	5.105	4.317	2.088	5.880	4.886	4.890	3.170	5.040	5.106	7.641	6.629	5.846	6.123	6.008	6.403	5.802	6.476	4.389	4.322	8.969	9.764	8.000	7.898	6.718	7.220	6.885	7.135	6.938	6.989	7.352	6.519	6.128	5.290	4.129	5.331	4.796	5.635	5.769	3.463	1.301	5.384	6.297	6.395	3.597	5.978	3.374	3.434	4.310	4.744	5.311	3.883	4.191	4.241	5.079	3.548	6.373	4.725	4.288	3.578	4.235	4.337	2.088	2.614	1.179	5.713	5.727	4.409	2.934	0.000	3.075	3.551	1.360	1.401	3.715	3.618	3.470	3.022	2.763	3.374	1.004	3.250	0.000	2.042	0.000	0.000	0.000	3.594	0.000	3.352	0.000	3.957	0.061	4.010	0.354	1.135	2.624	0.000	0.000	3.703	2.153	1.558	0.000	1.695	0.427	0.000	2.913	1.697	0.570	2.176	1.214	0.000
1.678	2.168	1.551	3.684	5.002	4.906	1.538	4.737	4.959	2.072	2.921	4.886	1.817	4.461	3.902	5.706	4.787	6.975	6.646	4.027	5.884	3.585	6.148	7.199	5.575	3.828	5.633	7.386	7.364	5.500	7.898	8.000	8.215	7.279	6.649	4.449	6.533	6.676	5.401	9.047	6.105	5.666	6.022	3.469	6.648	4.986	6.724	4.273	2.433	5.200	1.512	4.513	2.763	4.518	5.517	2.324	4.638	2.918	2.329	6.299	3.374	3.012	5.380	3.546	2.799	2.277	5.297	3.614	1.559	4.794	1.536	1.044	2.252	2.600	2.917	5.561	5.795	2.947	0.000	3.356	0.000	1.338	1.163	0.000	1.500	1.843	1.433	2.070	0.000	1.095	2.616	1.323	2.001	0.000	0.579	1.482	3.224	1.544	0.000	3.682	1.654	2.371	2.557	0.000	0.000	0.000	3.098	3.613	2.350	0.684	1.990	1.364	0.000	1.965	0.411	0.000	0.638	2.412	2.350	0.000
2.624	3.116	7.049	4.962	1.524	3.982	3.357	5.494	6.860	3.329	2.944	3.457	4.940	4.479	4.328	5.020	3.750	5.200	6.319	5.346	5.872	7.808	7.426	7.845	4.695	3.807	4.464	5.841	3.588	7.844	6.718	8.215	8.000	6.417	9.819	7.233	5.413	8.164	6.829	4.950	6.526	7.009	5.591	5.765	6.021	5.043	4.785	4.689	3.068	8.552	4.929	5.413	4.102	5.268	3.976	2.518	2.585	2.583	2.746	1.144	5.781	6.788	6.812	2.192	3.133	6.202	2.596	3.599	2.838	3.230	5.154	7.446	3.586	3.569	2.111	1.852	2.000	3.963	0.000	2.297	1.853	1.917	0.000	2.029	2.921	2.911	0.000	2.211	1.845	0.000	0.989	0.171	1.696	2.083	1.850	0.000	0.293	1.375	0.428	2.758	3.002	2.522	0.917	1.013	1.635	3.589	2.321	0.339	0.722	4.700	0.000	3.883	2.141	0.000	0.000	2.635	0.107	2.284	1.142	2.607
0.902	4.411	2.326	3.520	3.544	1.330	2.347	1.535	3.877	6.184	5.088	3.744	5.906	3.104	2.958	4.291	5.840	4.978	6.525	8.960	6.416	6.057	5.959	5.125	6.487	5.458	4.846	7.228	5.114	5.360	7.220	7.279	6.417	8.000	4.865	6.314	7.665	4.714	6.245	8.214	5.398	5.651	4.566	5.985	4.479	4.451	3.693	5.471	4.241	4.684	3.485	6.604	4.176	2.331	3.588	1.185	4.864	5.374	5.846	4.741	3.749	6.126	4.420	5.141	1.097	3.289	5.506	0.825	3.814	2.429	2.745	3.062	4.765	4.608	0.216	4.736	5.231	2.360	1.929	4.413	5.543	3.721	0.000	0.279	0.803	0.458	0.000	3.112	1.046	1.903	0.000	3.263	2.181	4.431	2.928	5.041	0.000	0.124	1.187	3.207	1.501	0.000	1.003	1.199	0.000	0.135	0.314	3.404	0.000	0.063	0.189	0.000	0.149	2.198	0.967	0.000	1.764	0.748	0.000	2.038
3.660	3.739	5.288	5.567	2.578	4.495	5.678	1.549	3.549	6.963	3.544	3.165	3.395	4.039	6.613	4.287	2.653	4.190	4.779	6.156	4.667	7.290	4.042	5.755	4.596	5.574	6.620	4.779	7.649	6.470	6.885	6.649	9.819	4.865	8.000	7.183	6.197	3.125	9.198	6.081	4.169	4.606	7.036	9.180	6.178	6.865	5.393	5.298	4.088	2.639	3.467	2.654	2.029	6.216	2.492	3.324	4.930	3.529	3.203	6.178	4.897	4.495	6.265	2.692	2.345	5.364	5.439	3.234	6.088	1.084	3.170	2.070	2.690	0.000	5.256	1.578	4.049	1.250	0.141	4.453	3.014	1.218	1.680	1.357	0.607	0.364	0.608	1.980	1.268	1.518	0.000	2.204	0.897	2.407	0.000	0.486	0.000	1.347	0.375	0.763	1.139	2.785	0.000	0.000	1.340	1.473	1.704	0.564	3.116	0.111	0.974	2.868	0.448	0.676	2.654	0.220	1.483	0.557	1.664	2.285
0.246	0.513	3.499	4.988	3.251	4.149	1.667	4.808	5.392	2.672	5.396	5.530	3.738	6.195	5.472	6.909	3.343	4.564	6.763	5.660	6.383	3.478	5.680	3.102	5.636	5.875	4.357	6.388	7.943	6.161	7.135	4.449	7.233	6.314	7.183	8.000	7.900	7.235	9.894	7.066	5.744	7.331	9.766	5.147	3.871	4.051	8.211	7.579	2.161	3.632	6.204	3.308	3.400	4.272	4.260	4.950	5.097	5.045	2.457	1.881	2.586	3.487	4.720	4.096	1.267	3.072	2.070	5.224	4.228	4.146	3.986	0.996	4.068	4.586	4.009	2.520	4.930	4.296	6.242	3.574	1.982	0.679	0.000	1.030	0.753	2.346	0.000	0.913	3.757	0.000	0.000	0.193	0.000	2.698	1.863	1.616	2.946	0.383	0.034	1.375	1.606	0.000	0.000	0.000	3.316	0.000	0.000	1.524	0.535	2.727	1.688	0.652	2.247	1.743	0.000	0.000	1.982	3.218	2.212	3.786
2.686	1.499	2.623	0.335	3.809	3.336	5.382	4.501	5.056	4.595	5.013	0.855	4.909	4.312	3.970	4.954	5.384	3.242	5.280	6.810	2.384	3.458	3.863	6.841	3.297	5.686	3.744	6.102	6.283	7.317	6.938	6.533	5.413	7.665	6.197	7.900	8.000	9.425	6.430	7.652	7.645	4.227	5.798	2.871	4.839	5.209	3.466	5.380	5.990	6.243	5.783	8.145	4.566	3.445	4.606	3.067	4.013	5.738	5.569	3.299	4.166	3.567	3.824	5.094	3.107	3.193	3.134	2.559	1.061	3.294	3.893	4.453	6.005	7.553	2.382	2.592	3.703	3.608	7.312	1.701	0.632	3.508	0.731	0.634	0.402	1.890	1.437	2.831	0.000	1.078	2.154	4.307	0.000	2.023	0.000	1.313	0.000	1.641	0.000	0.000	0.000	1.851	1.294	0.000	2.036	0.000	0.974	2.154	4.483	2.677	0.000	0.000	0.767	1.115	2.536	0.000	0.000	0.000	0.601	0.000
2.898	2.934	4.970	2.705	0.707	5.482	4.303	2.104	4.200	3.683	4.720	3.353	5.108	5.755	3.506	4.858	5.381	4.429	3.681	4.609	3.965	3.960	6.950	4.124	4.617	6.047	3.695	5.894	7.796	5.394	6.989	6.676	8.164	4.714	3.125	7.235	9.425	8.000	9.385	8.982	6.160	6.510	4.321	6.027	6.955	5.981	7.118	5.477	4.958	3.971	4.476	5.113	2.153	3.144	4.205	3.758	4.186	4.504	3.450	6.904	4.256	4.785	2.745	4.508	0.181	0.260	1.694	8.839	3.953	4.321	5.431	5.056	2.563	4.347	6.069	4.784	4.025	4.218	1.582	5.920	2.316	1.527	4.624	2.549	2.219	2.480	0.000	0.905	1.248	0.117	3.402	2.602	1.921	1.601	3.375	1.101	0.000	1.885	1.348	0.000	1.302	3.845	0.641	0.000	1.487	2.191	4.769	1.087	0.516	0.000	3.006	2.181	2.162	0.000	0.000	1.091	0.000	0.356	1.606	1.604
4.479	2.516	1.350	2.325	5.511	0.629	8.114	4.505	4.562	4.290	2.645	2.111	3.993	1.793	5.041	4.058	4.082	2.880	3.617	5.474	4.095	3.650	5.988	2.776	5.675	5.090	5.121	6.538	5.437	5.143	7.352	5.401	6.829	6.245	9.198	9.894	6.430	9.385	8.000	7.128	5.836	6.534	6.322	4.881	5.914	4.268	2.165	6.179	3.462	4.878	5.484	4.405	5.260	3.250	5.091	5.851	6.342	6.013	4.246	3.062	2.328	3.241	6.051	1.348	4.663	2.270	1.719	4.450	1.319	2.559	4.948	5.204	1.422	4.503	3.291	3.310	3.993	4.010	4.385	2.919	1.145	2.775	0.000	3.211	0.041	2.778	0.303	0.342	0.000	0.000	0.934	3.369	2.576	0.000	3.481	2.384	0.889	0.562	0.905	4.078	2.984	0.000	0.000	0.000	4.151	0.000	2.042	0.457	1.328	3.094	1.234	0.727	0.919	0.575	0.000	1.409	0.276	0.000	2.356	0.856
